Year,LocationAbbr,LocationDesc,DataSource,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,CategoryID,IndicatorID,Geolocation,LocationID,ResponseID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2
2016,WI,Wisconsin,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,2.7,2.7,,,2.1,3.4,152,122621,Overall,Overall,,,DISEST,STATTYPE,"(44.39319117400049, -89.81637074199966)",55,Q6SEL,AGEADJPREV,CAT1,BO1,,
2016,HHS4,HHS Region 4,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,7.8,7.8,,,7.5,8.1,8455,4042431,Overall,Overall,,,DISEST,STATTYPE,,83,Q6IND,AGEADJPREV,CAT1,BO1,,
2016,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,7.9,7.9,,,6.0,10.3,106,7810,Overall,Overall,,,DISEST,STATTYPE,,66,Q6VIS,AGEADJPREV,CAT1,BO1,,
2016,HHS2,HHS Region 2,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,24.0,24.0,,,23.3,24.7,13790,6119303,Overall,Overall,,,DISEST,STATTYPE,,81,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2016,IN,Indiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.8,3.8,,,3.3,4.3,528,200453,Overall,Overall,,,DISEST,STATTYPE,"(39.766910452000445, -86.14996019399968)",18,Q6VIS,AGEADJPREV,CAT1,BO1,,
2016,HHS8,HHS Region 8,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,20.3,20.3,,,19.8,20.8,11738,1742751,Overall,Overall,,,DISEST,STATTYPE,,87,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2016,NY,New York,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,12.0,12.0,,,11.4,12.7,5398,1937053,Overall,Overall,,,DISEST,STATTYPE,"(42.82700103200045, -75.54397042699964)",36,Q6MOB,AGEADJPREV,CAT1,BO1,,
2016,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,78.3,78.3,,,77.4,79.0,12243,3170383,Overall,Overall,,,DISEST,STATTYPE,"(46.35564873600049, -94.79420050299967)",27,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2016,US,"United States, DC & Territories",BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.5,3.5,,,3.4,3.6,19864,9096938,Overall,Overall,,,DISEST,STATTYPE,,59,Q6SEL,AGEADJPREV,CAT1,BO1,,
2016,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,4.9,4.9,,,4.2,5.6,378,147651,Overall,Overall,,,DISEST,STATTYPE,"(35.47203135600046, -97.52107021399968)",40,Q6SEL,AGEADJPREV,CAT1,BO1,,
2016,HHS2,HHS Region 2,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,5.1,5.1,,,4.7,5.4,2770,1307881,Overall,Overall,,,DISEST,STATTYPE,,81,Q6VIS,AGEADJPREV,CAT1,BO1,,
2016,VT,Vermont,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,5.7,5.7,,,4.9,6.6,394,29305,Overall,Overall,,,DISEST,STATTYPE,"(43.62538123900049, -72.51764079099962)",50,Q6IND,AGEADJPREV,CAT1,BO1,,
2016,MT,Montana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,24.6,24.6,,,23.1,26.2,1944,215715,Overall,Overall,,,DISEST,STATTYPE,"(47.06652897200047, -109.42442064499971)",30,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2016,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.2,6.2,,,5.6,6.9,986,265718,Overall,Overall,,,DISEST,STATTYPE,"(33.998821303000454, -81.04537120699968)",45,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2016,HI,Hawaii,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,9.2,9.2,,,8.4,10.1,990,110208,Overall,Overall,,,DISEST,STATTYPE,"(21.304850435000446, -157.85774940299973)",15,Q6MOB,AGEADJPREV,CAT1,BO1,,
2016,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,18.7,18.7,,,17.8,19.5,3062,742860,Overall,Overall,,,DISEST,STATTYPE,"(38.843840757000464, -106.13361092099967)",08,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2016,WI,Wisconsin,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.1,5.1,,,4.3,6.0,367,250211,Overall,Overall,,,DISEST,STATTYPE,"(44.39319117400049, -89.81637074199966)",55,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2016,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,80.5,80.5,,,79.1,81.8,4284,450686,Overall,Overall,,,DISEST,STATTYPE,"(47.47531977900047, -100.11842104899966)",38,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2016,CT,Connecticut,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,4.1,4.1,,,3.5,4.7,416,117919,Overall,Overall,,,DISEST,STATTYPE,"(41.56266102000046, -72.64984095199964)",09,Q6VIS,AGEADJPREV,CAT1,BO1,,
2016,ID,Idaho,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,78.9,78.9,,,77.2,80.4,3681,931236,Overall,Overall,,,DISEST,STATTYPE,"(43.682630005000476, -114.3637300419997)",16,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2016,WY,Wyoming,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,9.9,9.9,,,8.4,11.6,376,42691,Overall,Overall,,,DISEST,STATTYPE,"(43.23554134300048, -108.10983035299967)",56,Q6COG,AGEADJPREV,CAT1,BO1,,
2016,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.1,3.1,,,2.5,4.0,259,34118,Overall,Overall,,,DISEST,STATTYPE,"(43.65595011300047, -71.50036091999965)",33,Q6VIS,AGEADJPREV,CAT1,BO1,,
2016,NV,Nevada,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,72.0,72.0,,,69.9,73.9,2941,1558890,Overall,Overall,,,DISEST,STATTYPE,"(39.493240390000494, -117.07184056399967)",32,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2016,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,2.3,2.3,,,1.8,2.8,156,13433,Overall,Overall,,,DISEST,STATTYPE,"(47.47531977900047, -100.11842104899966)",38,Q6SEL,AGEADJPREV,CAT1,BO1,,
2016,AK,Alaska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,4.3,4.3,,,3.4,5.4,145,23447,Overall,Overall,,,DISEST,STATTYPE,"(64.84507995700051, -147.72205903599973)",02,Q6IND,AGEADJPREV,CAT1,BO1,,
2016,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,6.2,6.2,,,5.3,7.3,551,443626,Overall,Overall,,,DISEST,STATTYPE,"(40.13057004800049, -74.27369128799967)",34,Q6IND,AGEADJPREV,CAT1,BO1,,
2016,MA,Massachusetts,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,22.8,22.8,,,21.5,24.1,2165,1226532,Overall,Overall,,,DISEST,STATTYPE,"(42.27687047000046, -72.08269067499964)",25,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2016,GA,Georgia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,26.3,26.3,,,24.8,28.0,1673,2033265,Overall,Overall,,,DISEST,STATTYPE,"(32.83968109300048, -83.62758034599966)",13,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2016,HHS2,HHS Region 2,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.7,3.7,,,3.4,4.0,2155,983454,Overall,Overall,,,DISEST,STATTYPE,,81,Q6SEL,AGEADJPREV,CAT1,BO1,,
2016,HHS7,HHS Region 7,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,6.0,6.0,,,5.6,6.3,3664,701297,Overall,Overall,,,DISEST,STATTYPE,,86,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2016,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,12.8,12.8,,,11.6,14.1,589,382223,Overall,Overall,,,DISEST,STATTYPE,"(44.56744942400047, -120.15503132599969)",41,Q6COG,AGEADJPREV,CAT1,BO1,,
2016,HHS1,HHS Region 1,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,10.0,10.0,,,9.5,10.6,4055,1108848,Overall,Overall,,,DISEST,STATTYPE,,80,Q6COG,AGEADJPREV,CAT1,BO1,,
2016,MI,Michigan,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,14.4,14.4,,,13.5,15.3,1479,1064484,Overall,Overall,,,DISEST,STATTYPE,"(44.6613195430005, -84.71439026999968)",26,Q6COG,AGEADJPREV,CAT1,BO1,,
2016,HHS3,HHS Region 3,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,2.9,2.9,,,2.6,3.2,1862,740618,Overall,Overall,,,DISEST,STATTYPE,,82,Q6SEL,AGEADJPREV,CAT1,BO1,,
2016,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.4,5.4,,,4.8,6.1,462,458553,Overall,Overall,,,DISEST,STATTYPE,"(35.466220975000454, -79.15925046299964)",37,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2016,HHS7,HHS Region 7,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.7,3.7,,,3.3,4.0,1658,408598,Overall,Overall,,,DISEST,STATTYPE,,86,Q6VIS,AGEADJPREV,CAT1,BO1,,
2016,GA,Georgia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,14.6,14.6,,,13.5,15.8,1073,1160354,Overall,Overall,,,DISEST,STATTYPE,"(32.83968109300048, -83.62758034599966)",13,Q6MOB,AGEADJPREV,CAT1,BO1,,
2016,DE,Delaware,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,76.2,76.2,,,74.3,78.0,2760,539596,Overall,Overall,,,DISEST,STATTYPE,"(39.008830667000495, -75.57774116799965)",10,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2016,MT,Montana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,8.9,8.9,,,7.8,10.1,549,71520,Overall,Overall,,,DISEST,STATTYPE,"(47.06652897200047, -109.42442064499971)",30,Q6COG,AGEADJPREV,CAT1,BO1,,
2016,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,27.6,27.6,,,25.9,29.4,1898,446098,Overall,Overall,,,DISEST,STATTYPE,"(34.52088095200048, -106.24058098499967)",35,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2016,AR,Arkansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,10.6,10.6,,,9.1,12.3,587,244004,Overall,Overall,,,DISEST,STATTYPE,"(34.74865012400045, -92.27449074299966)",05,Q6IND,AGEADJPREV,CAT1,BO1,,
2016,DE,Delaware,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,9.9,9.9,,,8.5,11.4,398,71326,Overall,Overall,,,DISEST,STATTYPE,"(39.008830667000495, -75.57774116799965)",10,Q6COG,AGEADJPREV,CAT1,BO1,,
2016,MA,Massachusetts,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,77.2,77.2,,,75.9,78.5,5807,3913416,Overall,Overall,,,DISEST,STATTYPE,"(42.27687047000046, -72.08269067499964)",25,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2016,HHS6,HHS Region 6,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,5.7,5.7,,,5.1,6.3,2275,1754943,Overall,Overall,,,DISEST,STATTYPE,,85,Q6VIS,AGEADJPREV,CAT1,BO1,,
2016,KS,Kansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,22.5,22.5,,,21.6,23.5,3172,491285,Overall,Overall,,,DISEST,STATTYPE,"(38.34774030000045, -98.20078122699965)",20,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2016,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,21.3,21.3,,,20.0,22.5,1878,531559,Overall,Overall,,,DISEST,STATTYPE,"(42.46940091300047, -93.81649055599968)",19,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2016,ID,Idaho,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,9.4,9.4,,,8.3,10.8,476,113525,Overall,Overall,,,DISEST,STATTYPE,"(43.682630005000476, -114.3637300419997)",16,Q6COG,AGEADJPREV,CAT1,BO1,,
2016,HHS8,HHS Region 8,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,8.3,8.3,,,7.9,8.7,3580,696858,Overall,Overall,,,DISEST,STATTYPE,,87,Q6COG,AGEADJPREV,CAT1,BO1,,
2016,IN,Indiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,3.0,3.0,,,2.6,3.4,422,157161,Overall,Overall,,,DISEST,STATTYPE,"(39.766910452000445, -86.14996019399968)",18,Q6SEL,AGEADJPREV,CAT1,BO1,,
2016,HHS3,HHS Region 3,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,10.0,10.0,,,9.5,10.6,4713,2330057,Overall,Overall,,,DISEST,STATTYPE,,82,Q6COG,AGEADJPREV,CAT1,BO1,,
2017,PR,Puerto Rico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Self-care Disability,%,Age-adjusted Prevalence,7.0,7.0,,,6.1,7.9,401,214466,Overall,Overall,,,DISEST,STATTYPE,,72,Q6SEL,AGEADJPREV,CAT1,BO1,,
2017,FL,Florida,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,28.1,28.1,,,26.7,29.6,7865,4930016,Overall,Overall,,,DISEST,STATTYPE,"(28.932040377000476, -81.92896053899966)",12,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2017,AL,Alabama,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Any Disability,%,Age-adjusted Prevalence,33.2,33.2,,,31.6,34.9,2585,1275685,Overall,Overall,,,DISEST,STATTYPE,"(32.84057112200048, -86.63186076199969)",01,Q6DIS1,AGEADJPREV,CAT1,BO1,,
2017,ME,Maine,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,9.5,9.5,,,8.7,10.4,1348,119994,Overall,Overall,,,DISEST,STATTYPE,"(45.254228894000505, -68.98503133599962)",23,Q6MOB,AGEADJPREV,CAT1,BO1,,
2017,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,5.9,5.9,,,5.3,6.5,758,406325,Overall,Overall,,,DISEST,STATTYPE,"(37.54268067400045, -78.45789046299967)",51,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2017,PR,Puerto Rico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,7.0,7.0,,,6.2,8.0,406,220145,Overall,Overall,,,DISEST,STATTYPE,,72,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2017,AZ,Arizona,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,74.2,74.2,,,73.3,75.2,10273,3732892,Overall,Overall,,,DISEST,STATTYPE,"(34.865970280000454, -111.76381127699972)",04,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2017,WI,Wisconsin,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,5.9,5.9,,,4.9,7.0,311,251919,Overall,Overall,,,DISEST,STATTYPE,"(44.39319117400049, -89.81637074199966)",55,Q6IND,AGEADJPREV,CAT1,BO1,,
2017,FL,Florida,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,12.6,12.6,,,11.6,13.8,2965,2052535,Overall,Overall,,,DISEST,STATTYPE,"(28.932040377000476, -81.92896053899966)",12,Q6COG,AGEADJPREV,CAT1,BO1,,
2017,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.6,3.6,,,2.8,4.6,260,39883,Overall,Overall,,,DISEST,STATTYPE,"(43.65595011300047, -71.50036091999965)",33,Q6VIS,AGEADJPREV,CAT1,BO1,,
2017,WY,Wyoming,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,73.7,73.7,,,72.0,75.3,3014,319180,Overall,Overall,,,DISEST,STATTYPE,"(43.23554134300048, -108.10983035299967)",56,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2017,HHS8,HHS Region 8,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Cognitive Disability,%,Age-adjusted Prevalence,9.8,9.8,,,9.3,10.3,3810,837223,Overall,Overall,,,DISEST,STATTYPE,,87,Q6COG,AGEADJPREV,CAT1,BO1,,
2017,TN,Tennessee,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Independent Living Disability,%,Age-adjusted Prevalence,9.0,9.0,,,8.0,10.1,595,461887,Overall,Overall,,,DISEST,STATTYPE,"(35.68094058000048, -85.77449091399967)",47,Q6IND,AGEADJPREV,CAT1,BO1,,
2017,SD,South Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.5,3.5,,,2.7,4.4,350,24241,Overall,Overall,,,DISEST,STATTYPE,"(44.353130053000484, -100.3735306369997)",46,Q6VIS,AGEADJPREV,CAT1,BO1,,
2016,IN,Indiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,76.3,76.3,,,75.1,77.5,7529,3682315,Overall,Overall,,,DISEST,STATTYPE,"(39.766910452000445, -86.14996019399968)",18,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2016,KY,Kentucky,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Hearing Disability,%,Age-adjusted Prevalence,9.5,9.5,,,8.7,10.3,1173,352389,Overall,Overall,,,DISEST,STATTYPE,"(37.645970271000465, -84.77497104799966)",21,Q6HEAR,AGEADJPREV,CAT1,BO1,,
2016,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,16.9,16.9,,,15.8,18.0,1591,523881,Overall,Overall,,,DISEST,STATTYPE,"(35.47203135600046, -97.52107021399968)",40,Q6MOB,AGEADJPREV,CAT1,BO1,,
2016,HHS9,HHS Region 9,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,No Disability,%,Age-adjusted Prevalence,77.1,77.1,,,76.3,77.8,25035,28028690,Overall,Overall,,,DISEST,STATTYPE,,88,Q6DIS2,AGEADJPREV,CAT1,BO1,,
2016,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Vision Disability,%,Age-adjusted Prevalence,3.3,3.3,,,2.7,4.0,230,350973,Overall,Overall,,,DISEST,STATTYPE,"(40.79373015200048, -77.86070029399963)",42,Q6VIS,AGEADJPREV,CAT1,BO1,,
2016,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older,Mobility Disability,%,Age-adjusted Prevalence,10.0,10.0,,,9.1,11.0,966,118520,Overall,Overall,,,DISEST,STATTYPE,"(43.65595011300047, -71.50036091999965)",33,Q6MOB,AGEADJPREV,CAT1,BO1,,
